,latitude,longitude,elevation
11191,44.100726,-110.761369,2169
11192,44.102582,-110.758284,2168
11193,44.102356,-110.756781,2168
11194,44.101307,-110.754969,2161
11195,44.102578,-110.749776,2162
11196,44.10212,-110.748053,2160
11197,44.103277,-110.745758,2158
11198,44.103186,-110.742066,2154
11199,44.101671,-110.739625,2147
11200,44.100743,-110.739324,2145
11201,44.097797,-110.735449,2144
11202,44.09468,-110.732801,2167
11203,44.092598,-110.731717,2151
11204,44.091942,-110.73195,2145
11205,44.089962,-110.729784,2147
11206,44.090119,-110.728067,2149
11207,44.0896,-110.727209,2145
11208,44.090048,-110.724478,2140
11209,44.089817,-110.720614,2114
11210,44.089178,-110.719603,2111
11211,44.087823,-110.718879,2107
11212,44.087464,-110.717668,2105
11213,44.088025,-110.716894,2099
11214,44.088031,-110.715852,2099
11215,44.085956,-110.711357,2097
11216,44.085613,-110.708392,2096
11217,44.085848,-110.706819,2096
11218,44.085371,-110.704941,2094
11219,44.084643,-110.704039,2095
11220,44.084734,-110.702358,2090
11221,44.085965,-110.700426,2091
11222,44.088597,-110.69798,2087
11223,44.08946,-110.695735,2076
11224,44.092179,-110.693341,2073
11225,44.09432,-110.693769,2077
11226,44.095441,-110.692738,2073
11227,44.096969,-110.690047,2073
11228,44.099498,-110.688673,2076
11229,44.101669,-110.689122,2078
11230,44.104889,-110.686903,2078
11231,44.108561,-110.685728,2080
11232,44.109112,-110.684825,2077
11233,44.106925,-110.674035,2082
11234,44.107066,-110.673723,2082
11235,44.107102,-110.67332,2084
11236,44.107413,-110.672933,2085
11237,44.108434,-110.672301,2087
11238,44.10851,-110.66687,2088
11239,44.106616,-110.666384,2090
11240,44.106649,-110.665507,2091
11241,44.103208,-110.665368,2086
11242,44.09567,-110.669558,2093
11243,44.084725,-110.678054,2083
11244,44.082754,-110.68102,2079
11245,44.080795,-110.682953,2086
11246,44.077575,-110.684228,2093
11247,44.075481,-110.684268,2106
11248,44.070228,-110.683012,2148
11249,44.068446,-110.683379,2156
11250,44.063862,-110.687869,2185
11251,44.060752,-110.689693,2208
11252,44.047581,-110.691035,2232
11253,44.041524,-110.693833,2243
11254,44.034041,-110.692593,2229
11255,44.029859,-110.693574,2220
11256,44.025062,-110.693011,2202
11257,44.019741,-110.694957,2161
11258,44.018277,-110.69473,2152
11259,44.007884,-110.689614,2096
11260,44.006731,-110.6874,2081
11261,44.007121,-110.683362,2074
11262,44.006899,-110.680439,2076
11263,44.005793,-110.678687,2083
11264,43.99919,-110.676998,2073
11265,43.997896,-110.676187,2079
11266,43.995107,-110.672574,2082
11267,43.992242,-110.670961,2077
11268,43.990203,-110.668655,2079
11269,43.983132,-110.663993,2072
11270,43.977554,-110.656576,2075
11271,43.975912,-110.653216,2076
11272,43.974041,-110.646867,2075
11273,43.972794,-110.644729,2073
11274,43.9685,-110.641046,2089
11275,43.966686,-110.637736,2089
11276,43.962819,-110.635716,2096
11277,43.957483,-110.636632,2096
11278,43.955538,-110.635468,2099
11279,43.953553,-110.635447,2087
11280,43.952431,-110.636173,2087
11281,43.950582,-110.636218,2082
11282,43.946778,-110.634676,2100
11283,43.94465,-110.631028,2102
11284,43.943519,-110.629941,2095
11285,43.93824,-110.629262,2122
11286,43.934688,-110.631612,2126
11287,43.931526,-110.631681,2111
11288,43.924015,-110.633186,2097
11289,43.919252,-110.63663,2084
11290,43.91654,-110.635403,2085
11291,43.909277,-110.627495,2095
11292,43.906375,-110.625232,2093
11293,43.905082,-110.623368,2086
11294,43.904624,-110.621599,2086
11295,43.904282,-110.614562,2092
11296,43.903007,-110.610221,2088
11297,43.90279,-110.607901,2090
11298,43.90437,-110.600256,2094
11299,43.904794,-110.592961,2100
11300,43.902979,-110.584365,2102
11301,43.900492,-110.578945,2101
11302,43.898152,-110.57563,2099
11303,43.895313,-110.572781,2096
11304,43.892507,-110.571367,2093
11305,43.889927,-110.571377,2107
11306,43.887769,-110.572002,2104
11307,43.884759,-110.57174,2100
11308,43.881538,-110.57219,2095
11309,43.878214,-110.571367,2086
11310,43.875632,-110.571597,2094
11311,43.871279,-110.573327,2079
11312,43.867334,-110.571844,2061
11313,43.866013,-110.570135,2060
11314,43.865482,-110.566924,2058
11315,43.866494,-110.561752,2060
11316,43.866535,-110.55604,2058
11317,43.867399,-110.553669,2056
11318,43.867445,-110.552305,2057
11319,43.866819,-110.550513,2062
11320,43.865512,-110.540675,2075
11321,43.864764,-110.538748,2079
11322,43.856877,-110.525717,2061
11323,43.853689,-110.519203,2056
11324,43.852733,-110.518228,2055
11325,43.847245,-110.517376,2059
11326,43.846205,-110.516611,2055
11327,43.844732,-110.513112,2053
11328,43.84381,-110.511881,2054
11329,43.840235,-110.509811,2052
11330,43.840342,-110.507351,2054
11331,43.840003,-110.50573,2055
11332,43.837759,-110.501825,2059
11333,43.837414,-110.500223,2060
11334,43.83922,-110.488395,2084
11335,43.838033,-110.481828,2092
11336,43.839108,-110.475867,2079
11337,43.839135,-110.468166,2081
11338,43.839952,-110.462946,2083
11339,43.840151,-110.45594,2094
11340,43.838395,-110.443584,2083
11341,43.83901,-110.443251,2084
11342,43.841319,-110.437928,2076
11343,43.843161,-110.436206,2076
11344,43.848848,-110.428725,2079
11345,43.850303,-110.424835,2079
11346,43.850362,-110.422802,2081
11347,43.848183,-110.418395,2079
11348,43.847818,-110.416682,2081
11349,43.84418,-110.414684,2084
11350,43.843359,-110.412864,2091
11351,43.843163,-110.411239,2096
11352,43.844015,-110.405753,2103
11353,43.845982,-110.402211,2105
11354,43.847176,-110.397993,2106
11355,43.850597,-110.389784,2096
11356,43.851113,-110.383952,2100
11357,43.851799,-110.381463,2110
11358,43.851295,-110.365848,2137
11359,43.850055,-110.36018,2150
11360,43.849611,-110.353699,2140
11361,43.851048,-110.340815,2147
11362,43.849895,-110.339629,2139
11363,43.850481,-110.334745,2118
11364,43.851934,-110.330029,2104
11365,43.854226,-110.308545,2108
11366,43.854086,-110.306496,2108
11367,43.855967,-110.29711,2104
11368,43.855926,-110.295755,2105
11369,43.857843,-110.291438,2104
11370,43.859703,-110.289397,2109
11371,43.862585,-110.282535,2117
11372,43.862514,-110.281708,2117
11373,43.857308,-110.271285,2105
11374,43.854067,-110.271182,2110
11375,43.853423,-110.271989,2112
11376,43.852847,-110.274088,2124
11377,43.849903,-110.271853,2153
11378,43.849365,-110.272513,2153
11379,43.848667,-110.272046,2158
11380,43.847772,-110.265198,2173
11381,43.847134,-110.264809,2180
11382,43.847404,-110.261096,2189
11383,43.847108,-110.258324,2212
11384,43.845551,-110.25886,2225
11385,43.844134,-110.26176,2247
11386,43.843437,-110.262142,2254
11387,43.841417,-110.266796,2270
11388,43.839639,-110.264658,2286
11389,43.837476,-110.265697,2292
11390,43.836534,-110.266977,2307
11391,43.835963,-110.267052,2314
11392,43.834873,-110.271552,2327
11393,43.834236,-110.272291,2333
11394,43.831982,-110.271847,2341
11395,43.830166,-110.26959,2352
11396,43.829088,-110.26972,2351
11397,43.821171,-110.26743,2397
11398,43.820457,-110.266467,2400
11399,43.818991,-110.265974,2400
11400,43.818532,-110.264632,2401
11401,43.818825,-110.262474,2400
11402,43.820367,-110.260263,2402
11403,43.824161,-110.257472,2414
11404,43.823994,-110.256859,2420
11405,43.822474,-110.256212,2431
11406,43.821673,-110.255252,2439
11407,43.820706,-110.250712,2452
11408,43.821708,-110.249137,2472
11409,43.821171,-110.245635,2473
11410,43.820241,-110.243048,2479
11411,43.820482,-110.241677,2484
11412,43.819859,-110.239974,2491
11413,43.819962,-110.238515,2502
11414,43.819309,-110.236618,2505
11415,43.819779,-110.232463,2519
11416,43.817454,-110.229406,2517
11417,43.816406,-110.225786,2523
11418,43.815973,-110.21949,2548
11419,43.816194,-110.216921,2559
11420,43.815536,-110.215585,2573
11421,43.816741,-110.21223,2563
11422,43.818748,-110.210337,2564
11423,43.820857,-110.206607,2573
11424,43.821065,-110.203191,2591
11425,43.820305,-110.201568,2601
11426,43.818463,-110.200338,2611
11427,43.81903,-110.199846,2613
11428,43.818362,-110.19975,2614
11429,43.819652,-110.195323,2631
11430,43.819797,-110.193256,2637
11431,43.819347,-110.191586,2639
11432,43.814729,-110.184914,2634
11433,43.813429,-110.182091,2631
11434,43.811816,-110.175296,2640
11435,43.810747,-110.172469,2640
11436,43.805448,-110.163018,2641
11437,43.803432,-110.160154,2638
11438,43.791242,-110.146383,2656
11439,43.786674,-110.142817,2674
11440,43.784796,-110.137973,2685
11441,43.78284,-110.135312,2701
11442,43.782083,-110.132902,2711
11443,43.779944,-110.129674,2718
11444,43.776173,-110.120587,2735
11445,43.772094,-110.112197,2766
11446,43.768056,-110.105461,2758
11447,43.76872,-110.101228,2760
11448,43.76912,-110.093848,2762
11449,43.768636,-110.090814,2764
11450,43.769444,-110.087316,2772
11451,43.768867,-110.083976,2787
11452,43.767544,-110.082699,2802
11453,43.766763,-110.079997,2814
11454,43.767262,-110.077033,2819
11455,43.76713,-110.074891,2833
11456,43.766219,-110.071814,2847
11457,43.765291,-110.07049,2862
11458,43.763935,-110.069907,2868
11459,43.762465,-110.070066,2876
11460,43.755183,-110.068168,2910
11461,43.752522,-110.068261,2914
11462,43.750703,-110.066744,2910
11463,43.749907,-110.063161,2914
11464,43.747442,-110.05903,2913
11465,43.747051,-110.059649,2907
11466,43.745634,-110.059428,2901
11467,43.744491,-110.056947,2877
11468,43.743629,-110.056433,2882
11469,43.7432,-110.055541,2889
11470,43.74293,-110.052596,2896
11471,43.743449,-110.051692,2898
11472,43.743369,-110.050592,2899
11473,43.742616,-110.050289,2895
11474,43.742929,-110.047456,2882
11475,43.742319,-110.04579,2882
11476,43.74302,-110.044481,2885
11477,43.743208,-110.038085,2905
11478,43.742648,-110.037175,2907
11479,43.740083,-110.037756,2883
11480,43.737293,-110.03284,2875
11481,43.736945,-110.031084,2872
11482,43.734149,-110.02541,2840
11483,43.73561,-110.019775,2848
11484,43.734248,-110.014511,2851
11485,43.734342,-110.012503,2864
11486,43.733849,-110.011042,2871
11487,43.734502,-110.00914,2856
11488,43.734583,-110.007436,2845
11489,43.735702,-110.00675,2846
11490,43.73652,-110.007787,2840
11491,43.737108,-110.006871,2829
11492,43.738879,-110.006683,2824
11493,43.739739,-110.007236,2822
11494,43.740257,-110.005654,2816
11495,43.741057,-110.004852,2817
11496,43.743739,-110.004589,2813
11497,43.745284,-110.005585,2810
11498,43.749294,-110.004858,2785
11499,43.750332,-110.002757,2778
11500,43.750549,-110.001122,2778
11501,43.751282,-110.000532,2779
11502,43.751796,-109.998568,2768
11503,43.749883,-109.995507,2767
11504,43.749183,-109.992015,2765
11505,43.749716,-109.991164,2770
11506,43.749312,-109.989323,2781
11507,43.747659,-109.988313,2768
11508,43.74674,-109.985888,2767
11509,43.745922,-109.985358,2765
11510,43.744574,-109.985958,2766
11511,43.743361,-109.985697,2767
11512,43.74261,-109.984557,2756
11513,43.739943,-109.982634,2744
11514,43.736821,-109.981658,2722
11515,43.735388,-109.979507,2711
11516,43.732778,-109.978071,2687
11517,43.731314,-109.979342,2679
11518,43.731031,-109.981513,2668
11519,43.729339,-109.981583,2666
11520,43.726259,-109.980247,2652
11521,43.725716,-109.978775,2648
11522,43.726268,-109.977248,2643
11523,43.726107,-109.975707,2642
11524,43.725336,-109.974652,2637
11525,43.723286,-109.973636,2629
11526,43.721575,-109.973672,2615
11527,43.720809,-109.972972,2611
11528,43.719591,-109.972784,2610
11529,43.717488,-109.974975,2592
11530,43.715678,-109.974067,2578
11531,43.715117,-109.972667,2574
11532,43.715227,-109.971606,2572
11533,43.71395,-109.968563,2559
11534,43.711191,-109.966521,2558
11535,43.707857,-109.965334,2559
11536,43.706688,-109.96539,2547
11537,43.702046,-109.962896,2525
11538,43.698847,-109.964299,2508
11539,43.692277,-109.962865,2482
11540,43.689993,-109.959703,2464
11541,43.679578,-109.953071,2424
11542,43.677131,-109.952016,2422
11543,43.669037,-109.945925,2391
11544,43.668713,-109.946156,2388
11545,43.668153,-109.945548,2386
11546,43.661708,-109.944504,2380
11547,43.658694,-109.942487,2377
11548,43.656725,-109.939903,2372
11549,43.652025,-109.936431,2367
11550,43.647015,-109.925995,2366
11551,43.642225,-109.917404,2355
11552,43.641611,-109.916325,2349
11553,43.641495,-109.916378,2347
11554,43.64144,-109.916523,2346
11555,43.641448,-109.9167,2346
11556,43.641557,-109.917043,2348
11557,43.64184,-109.917827,2347
11558,43.642015,-109.918299,2346
11559,43.642147,-109.918674,2346
11560,43.642244,-109.918953,2346
11561,43.64231,-109.919157,2345
11562,43.642345,-109.919334,2345
11563,43.642337,-109.919452,2344
11564,43.642291,-109.919565,2344
11565,43.642174,-109.919645,2342
11566,43.642058,-109.919677,2337
11567,43.641848,-109.919758,2333
11568,43.641487,-109.919881,2336
11569,43.641027,-109.920034,2339
11570,43.640633,-109.92016,2342
11571,43.640454,-109.920211,2342
11572,43.64027,-109.920211,2342
11573,43.640045,-109.920176,2342
11574,43.63975,-109.920125,2342
11575,43.639472,-109.920072,2343
11576,43.639253,-109.920015,2343
11577,43.639039,-109.919959,2344
11578,43.638816,-109.919887,2344
11579,43.638639,-109.919841,2343
11580,43.638486,-109.919817,2343
11581,43.638181,-109.919892,2342
11582,43.637976,-109.919964,2342
11583,43.637597,-109.920099,2342
11584,43.637424,-109.920179,2342
11585,43.637108,-109.920383,2342
11586,43.636933,-109.920504,2342
11587,43.636809,-109.9206,2345
11588,43.636555,-109.920689,2348
11589,43.63657,-109.920753,2348
11590,43.63637,-109.920882,2349
11591,43.63611,-109.921075,2350
11592,43.636005,-109.921188,2351
11593,43.635891,-109.921297,2351
11594,43.635757,-109.921407,2352
11595,43.635536,-109.921539,2352
11596,43.635448,-109.921558,2352
11597,43.635318,-109.921558,2352
11598,43.634777,-109.921552,2352
11599,43.634256,-109.921544,2352
11600,43.633711,-109.921517,2353
11601,43.633468,-109.921525,2354
11602,43.633239,-109.921544,2354
11603,43.633066,-109.92156,2355
11604,43.632843,-109.921603,2357
11605,43.63269,-109.921697,2358
11606,43.632523,-109.921791,2359
11607,43.632352,-109.921866,2360
11608,43.632191,-109.921882,2361
11609,43.632063,-109.921847,2361
11610,43.631808,-109.921719,2361
11611,43.631569,-109.921574,2360
11612,43.63142,-109.921475,2359
11613,43.631199,-109.921303,2358
11614,43.630995,-109.921094,2357
11615,43.630766,-109.920903,2359
11616,43.630471,-109.920656,2364
11617,43.630362,-109.920579,2366
11618,43.630236,-109.920549,2368
11619,43.630092,-109.920549,2369
11620,43.629942,-109.920563,2370
11621,43.629698,-109.9206,2373
11622,43.629521,-109.920632,2375
11623,43.629401,-109.920635,2376
11624,43.629292,-109.920589,2377
11625,43.629209,-109.920506,2378
11626,43.629131,-109.920418,2378
11627,43.629059,-109.92034,2378
11628,43.628993,-109.920278,2379
11629,43.628886,-109.920262,2380
11630,43.628752,-109.920257,2382
11631,43.628644,-109.920243,2384
11632,43.628537,-109.920184,2385
11633,43.628434,-109.920093,2387
11634,43.628353,-109.919967,2388
11635,43.628292,-109.91983,2388
11636,43.628226,-109.919656,2388
11637,43.62818,-109.919487,2389
11638,43.628125,-109.919288,2390
11639,43.628077,-109.919117,2390
11640,43.628009,-109.918918,2390
11641,43.627914,-109.918728,2391
11642,43.62784,-109.918591,2392
11643,43.627751,-109.918457,2392
11644,43.627671,-109.918339,2393
11645,43.627578,-109.918218,2393
11646,43.627508,-109.918127,2393
11647,43.627426,-109.918017,2393
11648,43.627349,-109.91791,2394
11649,43.627267,-109.91776,2395
11650,43.627172,-109.91762,2397
11651,43.627093,-109.917521,2398
11652,43.627013,-109.917422,2399
11653,43.626955,-109.917296,2400
11654,43.626931,-109.917151,2401
11655,43.626924,-109.916982,2401
11656,43.626928,-109.916818,2401
11657,43.626918,-109.916668,2401
11658,43.626885,-109.916483,2403
11659,43.626854,-109.916303,2403
11660,43.626821,-109.916107,2403
11661,43.626795,-109.915965,2403
11662,43.626757,-109.915831,2403
11663,43.626716,-109.915676,2402
11664,43.626671,-109.915544,2401
11665,43.626619,-109.915407,2401
11666,43.626543,-109.915271,2400
11667,43.626469,-109.915198,2401
11668,43.626386,-109.915198,2403
11669,43.626314,-109.915241,2405
11670,43.626267,-109.915322,2408
11671,43.626258,-109.915448,2411
11672,43.626289,-109.9156,2413
11673,43.626347,-109.915745,2414
11674,43.626388,-109.915882,2415
11675,43.626407,-109.91603,2415
11676,43.626407,-109.91618,2416
11677,43.626386,-109.916322,2417
11678,43.626361,-109.916494,2417
11679,43.626326,-109.916697,2417
11680,43.626289,-109.91688,2418
11681,43.62626,-109.917052,2418
11682,43.626232,-109.917196,2419
11683,43.626225,-109.917365,2419
11684,43.626194,-109.917497,2420
11685,43.626126,-109.917588,2420
11686,43.626046,-109.917642,2421
11687,43.625959,-109.917655,2422
11688,43.625864,-109.917628,2423
11689,43.625667,-109.917575,2425
11690,43.625716,-109.91747,2424
11691,43.625636,-109.917333,2425
11692,43.625572,-109.917188,2425
11693,43.625512,-109.917033,2426
11694,43.625448,-109.916896,2427
11695,43.625351,-109.916655,2428
11696,43.625291,-109.916504,2429
11697,43.62524,-109.916392,2429
11698,43.625161,-109.91625,2431
11699,43.625089,-109.916118,2432
11700,43.625023,-109.916024,2433
11701,43.624974,-109.915944,2434
11702,43.624918,-109.915847,2435
11703,43.624887,-109.915753,2436
11704,43.624842,-109.915635,2436
11705,43.624807,-109.915515,2436
11706,43.624776,-109.915402,2436
11707,43.624757,-109.9153,2436
11708,43.624757,-109.915209,2435
11709,43.624769,-109.915088,2434
11710,43.624796,-109.914981,2433
11711,43.624813,-109.914868,2433
11712,43.624829,-109.914758,2433
11713,43.624817,-109.914627,2434
11714,43.624784,-109.914511,2435
11715,43.624741,-109.91438,2436
11716,43.624706,-109.914265,2437
11717,43.624654,-109.914203,2438
11718,43.624603,-109.914128,2439
11719,43.624549,-109.914042,2440
11720,43.624506,-109.913956,2440
11721,43.624477,-109.913852,2441
11722,43.624433,-109.913742,2441
11723,43.62438,-109.913669,2442
11724,43.62433,-109.913581,2443
11725,43.624285,-109.913508,2444
11726,43.624254,-109.913425,2445
11727,43.624237,-109.913337,2445
11728,43.62424,-109.913232,2446
11729,43.624279,-109.913138,2446
11730,43.624337,-109.913068,2445
11731,43.624401,-109.912996,2445
11732,43.624473,-109.912878,2444
11733,43.624504,-109.912773,2445
11734,43.624526,-109.91265,2445
11735,43.624536,-109.912508,2445
11736,43.624506,-109.912376,2446
11737,43.624487,-109.912256,2447
11738,43.624479,-109.912122,2448
11739,43.624479,-109.912004,2448
11740,43.624479,-109.911845,2449
11741,43.624479,-109.911727,2450
11742,43.624468,-109.911615,2451
11743,43.624444,-109.911515,2452
11744,43.624398,-109.9114,2453
11745,43.624318,-109.911266,2454
11746,43.624207,-109.911078,2455
11747,43.624031,-109.910823,2456
11748,43.623877,-109.910622,2458
11749,43.623761,-109.910491,2459
11750,43.623666,-109.910402,2460
11751,43.623568,-109.910319,2461
11752,43.623421,-109.910209,2463
11753,43.623303,-109.910139,2465
11754,43.623182,-109.910019,2466
11755,43.623035,-109.909909,2466
11756,43.622912,-109.909836,2467
11757,43.622809,-109.909785,2468
11758,43.622689,-109.909748,2469
11759,43.622555,-109.909742,2471
11760,43.62246,-109.909705,2472
11761,43.622363,-109.909633,2472
11762,43.622242,-109.909525,2473
11763,43.622141,-109.909418,2474
11764,43.622056,-109.909348,2475
11765,43.621955,-109.909284,2476
11766,43.621839,-109.909254,2478
11767,43.621732,-109.909219,2479
11768,43.621615,-109.909195,2480
11769,43.621528,-109.909155,2481
11770,43.62145,-109.909064,2482
11771,43.621371,-109.908922,2483
11772,43.621303,-109.908788,2484
11773,43.621235,-109.908664,2485
11774,43.621182,-109.908565,2485
11775,43.621103,-109.908442,2486
11776,43.621017,-109.908324,2487
11777,43.620936,-109.908246,2488
11778,43.620856,-109.908249,2489
11779,43.620792,-109.908289,2490
11780,43.620767,-109.908377,2490
11781,43.62079,-109.908517,2489
11782,43.620829,-109.90868,2489
11783,43.620844,-109.908817,2488
11784,43.620844,-109.908951,2488
11785,43.620823,-109.909064,2489
11786,43.620782,-109.909171,2489
11787,43.620712,-109.909262,2489
11788,43.620613,-109.909324,2490
11789,43.620528,-109.909383,2491
11790,43.620456,-109.909447,2492
11791,43.620392,-109.909547,2492
11792,43.620342,-109.909681,2492
11793,43.620272,-109.909839,2492
11794,43.620217,-109.909968,2492
11795,43.620163,-109.91008,2492
11796,43.620106,-109.910207,2493
11797,43.620076,-109.910316,2494
11798,43.620066,-109.91044,2494
11799,43.620076,-109.910577,2493
11800,43.620124,-109.910681,2493
11801,43.620188,-109.910805,2494
11802,43.620252,-109.910939,2494
11803,43.620312,-109.911126,2495
11804,43.620369,-109.911322,2497
11805,43.620413,-109.911475,2497
11806,43.620435,-109.911617,2498
11807,43.620448,-109.911781,2499
11808,43.620462,-109.911918,2499
11809,43.620491,-109.912036,2499
11810,43.620532,-109.912156,2499
11811,43.620561,-109.912336,2499
11812,43.620569,-109.912462,2498
11813,43.620567,-109.912588,2498
11814,43.620553,-109.912806,2499
11815,43.620542,-109.912948,2500
11816,43.620547,-109.91316,2501
11817,43.620602,-109.913372,2502
11818,43.62067,-109.913591,2503
11819,43.620726,-109.913747,2504
11820,43.620769,-109.913913,2504
11821,43.620788,-109.914037,2505
11822,43.620778,-109.91416,2506
11823,43.620757,-109.914273,2507
11824,43.620724,-109.914444,2509
11825,43.620703,-109.914638,2510
11826,43.620679,-109.914804,2512
11827,43.620648,-109.915013,2514
11828,43.620625,-109.915177,2515
11829,43.620559,-109.915507,2517
11830,43.620518,-109.915716,2519
11831,43.620495,-109.915845,2521
11832,43.620503,-109.915979,2522
11833,43.620536,-109.916089,2523
11834,43.620604,-109.916185,2526
11835,43.620693,-109.916239,2527
11836,43.620778,-109.916314,2528
11837,43.620864,-109.916416,2530
11838,43.620932,-109.916563,2533
11839,43.620975,-109.916738,2528
11840,43.620998,-109.916987,2529
11841,43.621009,-109.917164,2532
11842,43.621013,-109.917339,2535
11843,43.621031,-109.91747,2535
11844,43.621046,-109.917604,2536
11845,43.621048,-109.917749,2536
11846,43.621027,-109.917899,2537
11847,43.620994,-109.91806,2538
11848,43.620943,-109.918197,2539
11849,43.620899,-109.918355,2541
11850,43.620852,-109.918492,2542
11851,43.620827,-109.918629,2543
11852,43.620817,-109.918763,2544
11853,43.620815,-109.918932,2544
11854,43.620833,-109.919087,2544
11855,43.620848,-109.919221,2544
11856,43.620848,-109.919355,2545
11857,43.620825,-109.919474,2546
11858,43.6208,-109.919578,2546
11859,43.620796,-109.919693,2545
11860,43.620784,-109.919828,2545
11861,43.620767,-109.919959,2545
11862,43.62073,-109.920088,2546
11863,43.620685,-109.920249,2548
11864,43.620672,-109.920383,2549
11865,43.620677,-109.920522,2550
11866,43.620683,-109.920694,2552
11867,43.620695,-109.920925,2555
11868,43.620693,-109.921161,2557
11869,43.620685,-109.921378,2559
11870,43.620677,-109.921617,2559
11871,43.620666,-109.921839,2559
11872,43.620666,-109.922022,2560
11873,43.620672,-109.922193,2561
11874,43.620724,-109.922368,2563
11875,43.620761,-109.92255,2564
11876,43.620775,-109.922716,2566
11877,43.620776,-109.922872,2568
11878,43.620718,-109.922998,2572
11879,43.620646,-109.923113,2576
11880,43.620559,-109.923221,2581
11881,43.620468,-109.923306,2587
11882,43.620349,-109.923357,2593
11883,43.620217,-109.923379,2595
11884,43.620128,-109.923403,2593
11885,43.620017,-109.923449,2590
11886,43.61978,-109.92351,2587
11887,43.619706,-109.923599,2585
11888,43.619641,-109.92369,2583
11889,43.619557,-109.923781,2581
11890,43.619446,-109.923888,2580
11891,43.619361,-109.923996,2580
11892,43.619273,-109.924087,2580
11893,43.61919,-109.924189,2580
11894,43.619097,-109.924315,2580
11895,43.619044,-109.92442,2581
11896,43.619035,-109.924538,2581
11897,43.619021,-109.924688,2582
11898,43.618971,-109.924849,2584
11899,43.618936,-109.924999,2585
11900,43.618879,-109.925128,2587
11901,43.618833,-109.925273,2589
11902,43.618825,-109.925393,2590
11903,43.618819,-109.925554,2591
11904,43.618788,-109.925704,2591
11905,43.618745,-109.925887,2592
11906,43.618683,-109.926083,2594
11907,43.618639,-109.92626,2597
11908,43.618606,-109.926421,2598
11909,43.618594,-109.926573,2598
11910,43.618573,-109.926761,2598
11911,43.618553,-109.926903,2598
11912,43.61852,-109.927024,2598
11913,43.618472,-109.927139,2598
11914,43.618382,-109.927214,2597
11915,43.618283,-109.927255,2596
11916,43.618173,-109.927249,2596
11917,43.618091,-109.927228,2596
11918,43.617994,-109.927182,2596
11919,43.617877,-109.927107,2596
11920,43.61779,-109.92701,2596
11921,43.61772,-109.926847,2597
11922,43.617681,-109.926718,2598
11923,43.617652,-109.926605,2599
11924,43.617613,-109.926493,2599
11925,43.617588,-109.926396,2600
11926,43.617543,-109.926289,2600
11927,43.617491,-109.926184,2601
11928,43.617429,-109.926069,2602
11929,43.617363,-109.925946,2603
11930,43.617277,-109.925812,2604
11931,43.617188,-109.925672,2605
11932,43.617077,-109.925509,2606
11933,43.616943,-109.92531,2607
11934,43.61678,-109.925063,2607
11935,43.616689,-109.924935,2609
11936,43.616596,-109.924774,2610
11937,43.616507,-109.924672,2611
11938,43.616421,-109.924556,2612
11939,43.616361,-109.924465,2613
11940,43.616215,-109.924355,2614
11941,43.616104,-109.924294,2615
11942,43.616009,-109.924259,2616
11943,43.615798,-109.924178,2618
11944,43.615673,-109.924135,2619
11945,43.615565,-109.924125,2619
11946,43.615435,-109.92413,2620
11947,43.61537,-109.92421,2620
11948,43.615339,-109.924369,2620
11949,43.615345,-109.924524,2620
11950,43.61538,-109.924739,2621
11951,43.615423,-109.92494,2621
11952,43.615495,-109.925203,2621
11953,43.615561,-109.925441,2620
11954,43.615617,-109.925648,2620
11955,43.615671,-109.925822,2620
11956,43.615716,-109.925991,2620
11957,43.615741,-109.926163,2620
11958,43.615751,-109.926343,2621
11959,43.615749,-109.92653,2621
11960,43.615751,-109.926729,2621
11961,43.615738,-109.926941,2622
11962,43.615708,-109.92715,2621
11963,43.615664,-109.92734,2621
11964,43.615598,-109.927504,2621
11965,43.615505,-109.92767,2621
11966,43.615409,-109.927802,2622
11967,43.61531,-109.927933,2623
11968,43.615223,-109.928051,2624
11969,43.615147,-109.928196,2625
11970,43.615071,-109.928395,2626
11971,43.615015,-109.928577,2625
11972,43.614937,-109.928789,2625
11973,43.614881,-109.928961,2626
11974,43.614825,-109.92914,2628
11975,43.61477,-109.929282,2629
11976,43.614722,-109.929427,2630
11977,43.614642,-109.929572,2631
11978,43.614559,-109.929706,2632
11979,43.614485,-109.929816,2633
11980,43.61438,-109.929948,2633
11981,43.614302,-109.930052,2632
11982,43.614229,-109.930165,2632
11983,43.614186,-109.930269,2630
11984,43.614194,-109.930398,2629
11985,43.614223,-109.930524,2626
11986,43.614256,-109.930658,2624
11987,43.614273,-109.930809,2622
11988,43.614252,-109.930948,2624
11989,43.614225,-109.931063,2627
11990,43.614176,-109.931184,2630
11991,43.614087,-109.931278,2633
11992,43.614046,-109.931353,2635
11993,43.614015,-109.931431,2636
11994,43.613988,-109.931538,2636
11995,43.613974,-109.931672,2637
11996,43.613957,-109.931833,2638
11997,43.613943,-109.931997,2640
11998,43.613928,-109.932142,2641
11999,43.61392,-109.932295,2642
12000,43.61391,-109.932453,2642
12001,43.613908,-109.932584,2643
12002,43.613904,-109.932713,2644
12003,43.613914,-109.932818,2645
12004,43.613957,-109.93297,2646
12005,43.61398,-109.933113,2647
12006,43.614007,-109.933247,2648
12007,43.614036,-109.933349,2649
12008,43.614066,-109.933445,2650
12009,43.614102,-109.933542,2650
12010,43.614153,-109.933625,2651
12011,43.614213,-109.933719,2651
12012,43.614262,-109.933794,2652
