Long,Lat
-113.006019,44.95332
-113.007446,44.949946
-113.009428,44.947045
-113.009901,44.942762
-113.011524,44.939345
-113.014997,44.934581
-113.015025,44.933755
-113.010835,44.931062
-113.010852,44.930464
-113.020042,44.919048
-113.023943,44.904245
-113.026431,44.897176
-113.025209,44.891869
-113.018527,44.88015
-113.00954,44.876479
-113.005354,44.873271
-113.0072,44.871377
-113.008535,44.870907
-113.00884,44.870212
-113.007682,44.865339
-113.007512,44.859968
-113.008213,44.858597
-113.008207,44.856339
-113.005155,44.840842
-113.002683,44.832691
-112.998824,44.826034
-112.998901,44.822795
-112.999849,44.820658
-113.004557,44.816751
-113.007848,44.814889
-113.009422,44.813177
-113.008962,44.811958
-113.009278,44.808777
-113.011488,44.806448
-113.013978,44.802582
-113.015862,44.797555
-113.020314,44.789444
-113.021576,44.783432
-113.02036,44.780554
-113.020405,44.779273
-113.021797,44.776265
-113.028193,44.766073
-113.029078,44.76322
-113.028386,44.760778
-113.029658,44.759127
-113.031863,44.757782
-113.033046,44.756176
-113.032453,44.7541
-113.034489,44.74976
-113.03417,44.748402
-113.035441,44.743449
-113.037046,44.741656
-113.035498,44.739821
-113.036105,44.728948
-113.035584,44.724301
-113.033538,44.721215
-113.033507,44.71999
-113.03033,44.717426
-113.028993,44.71338
-113.021783,44.705566
-113.019182,44.700509
-113.017579,44.699334
-113.012303,44.693009
-113.011427,44.691183
-113.009183,44.6895
-113.007683,44.689106
-113.005281,44.68752
-113.003183,44.682137
-112.989503,44.664767
-112.986027,44.661906
-112.984456,44.65987
-112.984858,44.658397
-112.984492,44.656495
-112.98146,44.652462
-112.981567,44.65093
-112.980102,44.649469
-112.978582,44.64459
-112.972006,44.63659
-112.971136,44.634174
-112.971629,44.633122
-112.973781,44.632775
-112.974715,44.633191
-112.980166,44.631864
-112.98158,44.630617
-112.982006,44.629614
-112.984382,44.628097
-112.988069,44.628435
-112.990367,44.627469
-112.99328,44.621474
-112.99358,44.619861
-112.993093,44.616086
-112.994411,44.612973
-112.992667,44.608051
-112.990951,44.605694
-112.98968,44.604754
-112.975693,44.600635
-112.967359,44.600149
-112.960508,44.598086
-112.945953,44.596797
-112.942465,44.596886
-112.937202,44.594727
-112.93321,44.594684
-112.907854,44.589544
-112.897225,44.586927
-112.891607,44.581859
-112.88948,44.581354
-112.885445,44.581746
-112.884713,44.580588
-112.882349,44.57934
-112.878136,44.575331
-112.87095,44.571361
-112.866222,44.570116
-112.862737,44.568729
-112.859302,44.568336
-112.855339,44.568549
-112.853557,44.567018
-112.852038,44.567037
-112.848218,44.569295
-112.845971,44.568325
-112.843723,44.568258
-112.833879,44.564644
-112.829799,44.559586
-112.827694,44.558597
-112.825931,44.557131
-112.823768,44.552659
-112.821072,44.552263
-112.819093,44.549869
-112.817187,44.548489
-112.812688,44.547027
-112.811277,44.54597
-112.81094,44.544508
-112.81034,44.544258
-112.805456,44.545763
-112.801472,44.545932
-112.800001,44.545379
-112.798836,44.544017
-112.797585,44.543396
-112.795545,44.544749
-112.794166,44.54903
-112.79414,44.555451
-112.792807,44.557875
-112.792737,44.562593
-112.794425,44.576691
-112.796968,44.578888
-112.7953,44.580667
-112.796421,44.585052
-112.802589,44.592908
-112.802185,44.596338
-112.803417,44.599508
-112.80404,44.603059
-112.803617,44.605944
-112.802421,44.60729
-112.802009,44.608795
-112.803677,44.610932
-112.801166,44.613719
-112.801272,44.614683
-112.803932,44.616914
-112.803299,44.618453
-112.804772,44.623243
-112.802826,44.627073
-112.802132,44.631278
-112.800352,44.634897
-112.797729,44.635647
-112.795784,44.636767
-112.793922,44.636975
-112.78694,44.641177
-112.785737,44.642615
-112.78323,44.644151
-112.78057,44.647614
-112.780536,44.648415
-112.781968,44.650965
-112.780901,44.651565
-112.779042,44.655673
-112.776681,44.657003
-112.773412,44.657797
-112.770867,44.659109
-112.770337,44.659853
-112.769343,44.660085
-112.768114,44.659484
-112.76652,44.659965
-112.765802,44.662482
-112.764858,44.663656
-112.760993,44.665809
-112.760337,44.666612
-112.755877,44.6691
-112.753086,44.672118
-112.751613,44.672326
-112.749468,44.671528
-112.743759,44.672325
-112.740911,44.674133
-112.734632,44.680985
-112.727888,44.685262
-112.72752,44.686281
-112.725548,44.687489
-112.723737,44.6878
-112.714238,44.696428
-112.692055,44.702541
-112.690319,44.703424
-112.685623,44.707263
-112.609461,44.656912
-112.605499,44.652839
-112.603938,44.649309
-112.602984,44.642288
-112.601413,44.638867
-112.598912,44.635906
-112.593666,44.631524
-112.5914,44.63339
-112.595806,44.640837
-112.591906,44.641954
-112.583043,44.641908
-112.566741,44.641062
-112.561655,44.642554
-112.55835,44.642375
-112.553155,44.641068
-112.53934,44.641167
-112.534937,44.641873
-112.52605,44.646869
-112.513633,44.648999
-112.503246,44.6493
-112.503301,44.655935
-112.502087,44.670397
-112.499932,44.670754
-112.496215,44.669876
-112.495301,44.668677
-112.491331,44.66693
-112.488075,44.666393
-112.475741,44.668752
-112.472127,44.667375
-112.470649,44.665938
-112.468762,44.665188
-112.464482,44.664844
-112.462228,44.665151
-112.453647,44.663048
-112.445248,44.662901
-112.441513,44.662061
-112.438882,44.664117
-112.433136,44.666199
-112.431722,44.666213
-112.426075,44.661943
-112.409674,44.656905
-112.406758,44.656415
-112.399528,44.65427
-112.387979,44.652805
-112.381739,44.653054
-112.373675,44.656165
-112.372728,44.657058
-112.37003,44.658033
-112.368288,44.657323
-112.3653,44.65699
-112.363436,44.656332
-112.360826,44.656387
-112.357291,44.655699
-112.356608,44.655951
-112.35669,44.656794
-112.355356,44.657492
-112.351827,44.658085
-112.34934,44.657515
-112.348584,44.656746
-112.340494,44.654917
-112.330572,44.650974
-112.329126,44.649709
-112.325468,44.648541
-112.320514,44.648323
-112.314779,44.649982
-112.310428,44.653281
-112.306206,44.653482
-112.303107,44.655331
-112.29908,44.656937
-112.29525,44.65949
-112.288484,44.661648
-112.277471,44.666646
-112.274751,44.670299
-112.272117,44.671722
-112.26953,44.671163
-112.265119,44.669484
-112.261805,44.669595
-112.259099,44.67144
-112.257176,44.671935
-112.254633,44.673385
-112.248639,44.674805
-112.23373,44.675365
-112.231456,44.674829
-112.218606,44.67482
-112.217974,44.696313
-112.213177,44.693853
-112.205977,44.691263
-112.204973,44.691261
-112.196927,44.696611
-112.168158,44.696658
-112.16307,44.694717
-112.161731,44.694838
-112.160146,44.696357
-112.146931,44.696273
-112.147026,44.646261
-112.142374,44.645669
-112.136352,44.642457
-112.138043,44.638619
-112.138006,44.63684
-112.130409,44.627469
-112.13016,44.624885
-112.127334,44.619935
-112.126994,44.597752
-112.118678,44.597192
-112.112543,44.59618
-112.106819,44.594385
-112.102754,44.594041
-112.098353,44.592397
-112.091284,44.588479
-112.076229,44.586906
-112.025276,44.58692
-112.008372,44.594145
-112.00392,44.594542
-111.988583,44.590657
-111.982183,44.590221
-111.980328,44.590548
-111.962232,44.596706
-111.949642,44.603216
-111.946094,44.604318
-111.9415,44.604927
-111.939731,44.604808
-111.933649,44.606567
-111.931353,44.608563
-111.928907,44.609557
-111.92517,44.610137
-111.922499,44.611246
-111.914014,44.612198
-111.911373,44.612948
-111.881595,44.611933
-111.877821,44.611318
-111.873245,44.611511
-111.856503,44.609877
-111.846449,44.610763
-111.842084,44.609634
-111.838212,44.607144
-111.835697,44.60606
-111.830828,44.605432
-111.827747,44.605539
-111.81751,44.606963
-111.812959,44.606912
-111.811355,44.603855
-111.810955,44.598537
-111.796396,44.592682
-111.737568,44.591868
-111.731866,44.592327
-111.729591,44.593153
-111.730631,44.592622
-111.728164,44.5926
-111.726065,44.591473
-111.719915,44.591752
-111.701788,44.591472
-111.693217,44.590303
-111.683991,44.58812
-111.659421,44.588298
-111.659072,44.59788
-111.656379,44.600313
-111.654611,44.602945
-111.654188,44.607278
-111.655101,44.608893
-111.653956,44.613277
-111.652015,44.615385
-111.650005,44.616418
-111.64695,44.615227
-111.639363,44.613397
-111.63305,44.613258
-111.632837,44.613738
-111.632899,44.613262
-111.612494,44.610705
-111.610268,44.611696
-111.607405,44.612309
-111.605994,44.612204
-111.595522,44.607665
-111.59313,44.605115
-111.590272,44.60304
-111.563095,44.602863
-111.562489,44.602476
-111.56222,44.599883
-111.561533,44.599312
-111.544913,44.599075
-111.534277,44.596438
-111.533312,44.596641
-111.53189,44.597898
-111.526511,44.598966
-111.514091,44.598152
-111.50996,44.599124
-111.50869,44.598624
-111.503479,44.59903
-111.497778,44.601142
-111.496209,44.602508
-111.493648,44.603398
-111.490622,44.6037
-111.488272,44.605124
-111.484654,44.606224
-111.484409,44.606954
-111.481537,44.60881
-111.478136,44.608618
-111.475313,44.607924
-111.469634,44.605423
-111.466968,44.605006
-111.464444,44.606673
-111.462113,44.609595
-111.46017,44.610696
-111.455563,44.615833
-111.453034,44.617973
-111.448016,44.617806
-111.44781,44.610453
-111.439387,44.606076
-111.426327,44.603328
-111.394026,44.603742
-111.392783,44.603433
-111.386697,44.600164
-111.382721,44.597161
-111.382559,44.597404
-111.373592,44.590736
-111.365227,44.582805
-111.365966,44.582017
-111.366148,44.579914
-111.367249,44.579499
-111.369407,44.577623
-111.372625,44.576875
-111.373982,44.575433
-111.371748,44.572407
-111.371133,44.570756
-111.375957,44.569916
-111.378496,44.567327
-111.378697,44.564732
-111.377168,44.560729
-111.37846,44.55917
-111.37835,44.558494
-111.379179,44.557779
-111.376713,44.55716
-111.373802,44.553652
-111.369093,44.550739
-111.368285,44.547866
-111.367299,44.547707
-111.364524,44.54841
-111.363684,44.548152
-111.361847,44.545326
-111.362092,44.542034
-111.360509,44.54187
-111.357065,44.538424
-111.357537,44.53796
-111.356714,44.535745
-111.354086,44.535306
-111.352885,44.534615
-111.345027,44.526757
-111.343382,44.525781
-111.337398,44.524114
-111.333033,44.522411
-111.32857,44.522022
-111.322966,44.520821
-111.314852,44.516711
-111.311548,44.516019
-111.305965,44.516259
-111.303061,44.515896
-111.29773,44.514026
-111.294427,44.512252
-111.292541,44.511925
-111.285167,44.513121
-111.280602,44.510568
-111.277907,44.505787
-111.267909,44.500115
-111.267697,44.500077
-111.26742,44.500135
-111.266649,44.500481
-111.265602,44.501021
-111.263027,44.502249
-111.262557,44.5024
-111.262233,44.502453
-111.261912,44.502467
-111.257257,44.501384
-111.256735,44.501234
-111.256428,44.501097
-111.256169,44.500825
-111.255378,44.49935
-111.255327,44.499031
-111.255552,44.49853
-111.257561,44.496649
-111.258538,44.495799
-111.259515,44.495168
-111.261031,44.494541
-111.265292,44.492901
-111.268208,44.491818
-111.269862,44.491137
-111.274986,44.489268
-111.278114,44.48807
-111.283288,44.486134
-111.284309,44.485727
-111.285494,44.48514
-111.287091,44.484293
-111.288771,44.483359
-111.289596,44.483051
-111.290184,44.482931
-111.290969,44.482894
-111.29155,44.482933
-111.292024,44.483007
-111.292641,44.483196
-111.293157,44.48341
-111.293726,44.483765
-111.294057,44.48408
-111.294688,44.484936
-111.295463,44.485787
-111.295928,44.486192
-111.296782,44.486806
-111.297664,44.487236
-111.299061,44.487728
-111.311648,44.490323
-111.312826,44.490598
-111.313198,44.490742
-111.313449,44.490531
-111.313529,44.490345
-111.313611,44.490008
-111.313611,44.489909
-111.313412,44.489355
-111.313435,44.489311
-111.314352,44.488672
-111.314604,44.488449
-111.314757,44.488353
-111.315119,44.488312
-111.315307,44.488254
-111.315782,44.487893
-111.316251,44.487581
-111.31694,44.487217
-111.317479,44.48686
-111.317549,44.486771
-111.317733,44.486647
-111.317865,44.486416
-111.318001,44.486249
-111.318158,44.486091
-111.318287,44.486006
-111.318746,44.485867
-111.319035,44.48584
-111.321404,44.484306
-111.322629,44.483532
-111.322799,44.48345
-111.322893,44.483335
-111.323304,44.483087
-111.323502,44.482928
-111.324521,44.482313
-111.324935,44.482012
-111.325325,44.481791
-111.325607,44.481516
-111.325826,44.481347
-111.326042,44.481245
-111.326285,44.481196
-111.326731,44.480982
-111.327513,44.480441
-111.327844,44.480292
-111.328213,44.480061
-111.328741,44.479664
-111.330495,44.478582
-111.330662,44.478537
-111.331156,44.478572
-111.331469,44.478621
-111.332102,44.478584
-111.333633,44.478577
-111.334538,44.478872
-111.334706,44.478897
-111.3353,44.478873
-111.335658,44.478934
-111.335908,44.479029
-111.336251,44.479072
-111.336364,44.479055
-111.336777,44.478866
-111.337808,44.478233
-111.337918,44.478219
-111.338298,44.477997
-111.33844,44.477981
-111.339539,44.476871
-111.339769,44.476581
-111.340482,44.475476
-111.342187,44.473125
-111.343512,44.471509
-111.344257,44.47065
-111.344608,44.470151
-111.348286,44.465726
-111.349562,44.464117
-111.349994,44.463633
-111.350411,44.46329
-111.352426,44.461967
-111.352676,44.461756
-111.355599,44.458664
-111.358427,44.455538
-111.360324,44.453576
-111.360666,44.453333
-111.361194,44.452107
-111.360825,44.451582
-111.359836,44.44992
-111.359186,44.448731
-111.358988,44.448474
-111.358816,44.44811
-111.358673,44.447662
-111.358642,44.447447
-111.358676,44.447144
-111.358778,44.446845
-111.358992,44.446432
-111.360131,44.444892
-111.361471,44.443209
-111.36199,44.442475
-111.364186,44.43956
-111.365024,44.438384
-111.368263,44.434101
-111.368371,44.43402
-111.368558,44.434
-111.369863,44.428711
-111.370246,44.427273
-111.371532,44.421773
-111.372223,44.419024
-111.371738,44.418971
-111.371233,44.418832
-111.370966,44.418732
-111.37012,44.418271
-111.369579,44.417914
-111.369269,44.417772
-111.367903,44.417357
-111.367672,44.417245
-111.367442,44.417116
-111.367116,44.416841
-111.3658,44.415635
-111.365516,44.415452
-111.365127,44.415264
-111.364666,44.415114
-111.3631,44.414825
-111.361726,44.414527
-111.361009,44.414332
-111.360718,44.414184
-111.360475,44.413958
-111.359613,44.412883
-111.358104,44.41088
-111.356574,44.408953
-111.356026,44.408196
-111.35541,44.407217
-111.35521,44.40718
-111.354497,44.407149
-111.354074,44.406978
-111.353734,44.406744
-111.353017,44.40644
-111.352766,44.406282
-111.351569,44.405948
-111.350358,44.405771
-111.349105,44.405378
-111.34664,44.404683
-111.345582,44.404816
-111.345104,44.405001
-111.344638,44.405286
-111.343985,44.405636
-111.342917,44.406142
-111.342176,44.406282
-111.341569,44.406289
-111.340992,44.406253
-111.340474,44.40602
-111.339832,44.405795
-111.337224,44.405095
-111.336695,44.404807
-111.336166,44.404565
-111.33405,44.404231
-111.332312,44.40409
-111.331757,44.403949
-111.331405,44.40378
-111.330955,44.403513
-111.329261,44.402343
-111.327212,44.401358
-111.326132,44.400804
-111.324041,44.399008
-111.321106,44.396912
-111.318219,44.394756
-111.315828,44.392871
-111.315676,44.39277
-111.315088,44.392692
-111.314858,44.392606
-111.314721,44.392428
-111.313913,44.390734
-111.312992,44.388945
-111.312721,44.388284
-111.310284,44.383373
-111.30959,44.381863
-111.306289,44.375005
-111.306054,44.374308
-111.305504,44.373255
-111.305376,44.372902
-111.305233,44.372618
-111.304383,44.371435
-111.304165,44.371054
-111.303748,44.3702
-111.302949,44.368384
-111.302786,44.367896
-111.302386,44.367213
-111.302263,44.36707
-111.301386,44.36625
-111.301133,44.366073
-111.301077,44.365826
-111.300654,44.364953
-111.300458,44.364378
-111.299616,44.36157
-111.299209,44.360083
-111.29899,44.35949
-111.297619,44.356602
-111.29653,44.354581
-111.296105,44.353332
-111.295809,44.352722
-111.295711,44.35245
-111.295561,44.351542
-111.295567,44.35139
-111.295869,44.350686
-111.296005,44.350124
-111.296029,44.349708
-111.296023,44.349214
-111.295986,44.348897
-111.296,44.348544
-111.296186,44.347635
-111.296207,44.347469
-111.296184,44.3473
-111.295782,44.346122
-111.295725,44.345639
-111.295254,44.34491
-111.294906,44.344239
-111.294705,44.343962
-111.293676,44.342906
-111.293539,44.342655
-111.293569,44.342151
-111.293565,44.341409
-111.293532,44.341173
-111.293613,44.340732
-111.293849,44.340248
-111.294575,44.338481
-111.294871,44.33787
-111.294984,44.337568
-111.295016,44.337185
-111.294933,44.337026
-111.294768,44.336898
-111.293543,44.336322
-111.293273,44.33617
-111.293018,44.335988
-111.292898,44.335819
-111.292852,44.335667
-111.29287,44.335495
-111.292959,44.335363
-111.293108,44.335258
-111.293358,44.335169
-111.293604,44.335123
-111.294258,44.335146
-111.294493,44.335113
-111.294963,44.33487
-111.295462,44.334448
-111.295834,44.334087
-111.296112,44.33365
-111.296315,44.33326
-111.296623,44.33286
-111.296901,44.332298
-111.297245,44.331721
-111.297578,44.331028
-111.297745,44.330784
-111.297848,44.330486
-111.298911,44.328576
-111.299472,44.327188
-111.299993,44.326183
-111.300316,44.325692
-111.300507,44.324348
-111.300638,44.322982
-111.300782,44.322571
-111.301432,44.321218
-111.303409,44.316768
-111.305565,44.312073
-111.30591,44.311233
-111.306008,44.31091
-111.305991,44.310531
-111.305802,44.30979
-111.305499,44.309054
-111.303546,44.304832
-111.303344,44.304341
-111.303175,44.303349
-111.303215,44.302775
-111.303312,44.302417
-111.303425,44.302171
-111.303659,44.301863
-111.305339,44.300113
-111.306019,44.299298
-111.308813,44.295416
-111.309045,44.294883
-111.309108,44.294622
-111.309067,44.293517
-111.30896,44.292156
-111.308771,44.288722
-111.308782,44.288139
-111.30924,44.287099
-111.309636,44.286637
-111.309863,44.286473
-111.310276,44.286292
-111.311064,44.286031
-111.310905,44.285763
-111.310772,44.285596
-111.310662,44.285512
-111.310512,44.285165
-111.310355,44.28492
-111.31001,44.284462
-111.305778,44.27806
-111.304451,44.276083
-111.303486,44.27472
-111.302425,44.27282
-111.301866,44.271691
-111.298532,44.265371
-111.297855,44.263985
-111.296173,44.260788
-111.295151,44.258765
-111.294371,44.257133
-111.293445,44.255501
-111.29214,44.252998
-111.290656,44.250075
-111.285118,44.239455
-111.275428,44.220625
-111.273181,44.216349
-111.272664,44.214094
-111.270095,44.201812
-111.269515,44.198902
-111.268088,44.192207
-111.267924,44.191814
-111.267497,44.19132
-111.266907,44.190448
-111.266822,44.190158
-111.266749,44.189617
-111.266798,44.189145
-111.267029,44.188152
-111.2673,44.186716
-111.267402,44.18647
-111.267588,44.186166
-111.267855,44.185868
-111.268454,44.185327
-111.268685,44.185037
-111.269438,44.183727
-111.269506,44.183291
-111.269438,44.182984
-111.268819,44.18189
-111.268779,44.181663
-111.268785,44.181363
-111.268923,44.180968
-111.26904,44.180783
-111.269437,44.180422
-111.270781,44.179418
-111.271105,44.179059
-111.271696,44.178303
-111.271861,44.177971
-111.271954,44.177627
-111.271906,44.177287
-111.271787,44.177023
-111.271103,44.17606
-111.271045,44.175663
-111.271073,44.175389
-111.271146,44.175226
-111.271411,44.174776
-111.271805,44.174413
-111.272337,44.173979
-111.272639,44.17365
-111.272775,44.173369
-111.272983,44.172622
-111.273119,44.17226
-111.273332,44.171957
-111.273688,44.171693
-111.274264,44.171436
-111.275915,44.170996
-111.276388,44.170816
-111.276838,44.170496
-111.277005,44.17024
-111.277128,44.169968
-111.277323,44.168944
-111.277323,44.168673
-111.277246,44.16844
-111.277036,44.168138
-111.276364,44.167358
-111.276223,44.167147
-111.275938,44.166063
-111.27586,44.165458
-111.275886,44.165237
-111.275972,44.165001
-111.276131,44.164739
-111.276537,44.164321
-111.277023,44.163927
-111.277229,44.16368
-111.277451,44.163282
-111.277741,44.162514
-111.277838,44.161947
-111.277802,44.161704
-111.277352,44.160674
-111.277319,44.160258
-111.277344,44.159881
-111.277313,44.159332
-111.277223,44.158683
-111.277226,44.158365
-111.277392,44.157662
-111.277429,44.157177
-111.277366,44.156916
-111.277152,44.156514
-111.276903,44.156137
-111.276827,44.155913
-111.276781,44.155727
-111.276892,44.155298
-111.277022,44.155061
-111.27737,44.154642
-111.277326,44.154438
-111.277459,44.154263
-111.277705,44.153832
-111.277867,44.153653
-111.278066,44.153536
-111.278244,44.153473
-111.278693,44.153405
-111.279323,44.153147
-111.283052,44.15179
-111.283628,44.151434
-111.283952,44.151057
-111.284088,44.15066
-111.283976,44.150003
-111.283813,44.14961
-111.283528,44.149291
-111.282675,44.148565
-111.28237,44.148158
-111.282167,44.147831
-111.282064,44.147394
-111.282101,44.146695
-111.282504,44.14511
-111.282669,44.144776
-111.283007,44.144316
-111.283368,44.143941
-111.286201,44.141712
-111.288447,44.140543
-111.289038,44.140179
-111.289426,44.139905
-111.289746,44.139296
-111.289842,44.138796
-111.289859,44.13822
-111.290053,44.137287
-111.290067,44.137033
-111.289996,44.136707
-111.289736,44.136186
-111.289439,44.13578
-111.288391,44.134578
-111.288187,44.134302
-111.288064,44.134009
-111.288002,44.133514
-111.288119,44.133004
-111.288418,44.132575
-111.289062,44.131945
-111.289662,44.131455
-111.290468,44.131104
-111.291094,44.130899
-111.292226,44.130779
-111.294682,44.130654
-111.296379,44.130475
-111.299735,44.130001
-111.30133,44.129589
-111.304721,44.12859
-111.305648,44.128063
-111.306392,44.127203
-111.306589,44.126314
-111.306725,44.125295
-111.306803,44.123724
-111.307143,44.123114
-111.310098,44.121103
-111.311488,44.120269
-111.31179,44.12012
-111.311925,44.120114
-111.312134,44.120246
-111.31249,44.120372
-111.312743,44.120386
-111.313251,44.120302
-111.313995,44.120039
-111.314646,44.119751
-111.314968,44.119562
-111.313073,44.119314
-111.311764,44.119076
-111.311295,44.119092
-111.311033,44.119139
-111.310544,44.119294
-111.309852,44.119569
-111.308852,44.120117
-111.307894,44.120488
-111.306113,44.121534
-111.30549,44.121851
-111.30516,44.121936
-111.304744,44.121953
-111.303026,44.121735
-111.302546,44.12169
-111.302146,44.121695
-111.301996,44.121726
-111.301576,44.121873
-111.300948,44.122224
-111.300756,44.122279
-111.300607,44.122287
-111.300431,44.122283
-111.299551,44.122174
-111.298783,44.122199
-111.298484,44.122177
-111.296621,44.121894
-111.296205,44.121876
-111.295747,44.121969
-111.29464,44.122379
-111.29415,44.122603
-111.293762,44.122842
-111.293405,44.123024
-111.29308,44.123063
-111.292397,44.122977
-111.292253,44.122977
-111.292099,44.123008
-111.290811,44.12358
-111.285806,44.125983
-111.283924,44.126858
-111.282023,44.127791
-111.279747,44.128849
-111.277142,44.130123
-111.274898,44.131177
-111.274162,44.131554
-111.270196,44.133425
-111.269128,44.133962
-111.264549,44.136118
-111.26423,44.136378
-111.263821,44.136947
-111.263643,44.137249
-111.26359,44.137796
-111.263431,44.138065
-111.262953,44.138376
-111.262478,44.138638
-111.260083,44.139701
-111.258731,44.140332
-111.258523,44.140403
-111.258141,44.140465
-111.257472,44.140452
-111.25694,44.1404
-111.255711,44.140146
-111.255342,44.140041
-111.254921,44.139883
-111.254698,44.139749
-111.253892,44.139128
-111.253689,44.139051
-111.252719,44.138856
-111.252525,44.138578
-111.252529,44.138344
-111.252852,44.137961
-111.253215,44.137613
-111.253494,44.137256
-111.253917,44.136621
-111.253284,44.136239
-111.253104,44.1361
-111.253005,44.135972
-111.253116,44.135261
-111.25311,44.135095
-111.25305,44.134926
-111.252734,44.134542
-111.252577,44.134257
-111.251655,44.132468
-111.250977,44.130987
-111.250877,44.130596
-111.250695,44.128796
-111.250576,44.128291
-111.250457,44.128091
-111.250194,44.127875
-111.249355,44.127615
-111.249019,44.127487
-111.248764,44.127332
-111.248643,44.127109
-111.248578,44.126803
-111.248512,44.126209
-111.248424,44.12502
-111.248955,44.124091
-111.249023,44.123841
-111.249009,44.123623
-111.248872,44.123364
-111.248778,44.123048
-111.248783,44.122883
-111.248875,44.122548
-111.249429,44.121834
-111.251554,44.119236
-111.251763,44.118719
-111.251975,44.118008
-111.252155,44.117164
-111.252401,44.11648
-111.25238,44.11629
-111.252117,44.115647
-111.251482,44.114526
-111.250977,44.113854
-111.250883,44.113579
-111.250826,44.11324
-111.250869,44.112853
-111.250983,44.112676
-111.251348,44.112263
-111.251779,44.111946
-111.252021,44.111801
-111.252222,44.111745
-111.252759,44.111742
-111.253098,44.111673
-111.253509,44.111478
-111.25394,44.11114
-111.25411,44.111103
-111.254406,44.111127
-111.254551,44.111099
-111.254943,44.110929
-111.255716,44.110759
-111.256399,44.110426
-111.256612,44.110295
-111.257014,44.109749
-111.257325,44.109381
-111.257545,44.109008
-111.25759,44.108762
-111.257536,44.108634
-111.257459,44.108544
-111.257331,44.10847
-111.25719,44.108424
-111.256846,44.108379
-111.254319,44.108195
-111.254085,44.108152
-111.253807,44.108027
-111.253684,44.107909
-111.253663,44.107836
-111.253729,44.107612
-111.254513,44.106718
-111.254595,44.106513
-111.254581,44.106343
-111.254617,44.106146
-111.254438,44.105875
-111.254306,44.104512
-111.25423,44.104233
-111.254086,44.104009
-111.25393,44.103876
-111.253866,44.102447
-111.253904,44.090406
-111.253957,44.085339
-111.253914,44.073694
-111.251947,44.072322
-111.245635,44.071254
-111.245183,44.070717
-111.246609,44.06644
-111.249312,44.062297
-111.250043,44.056454
-111.216245,44.056109
-111.21389,44.055036
-111.213253,44.053277
-111.211745,44.052298
-111.198919,44.052119
-111.195031,44.049851
-111.193094,44.049763
-111.188231,44.051428
-111.175425,44.053482
-111.172011,44.053283
-111.169508,44.053601
-111.166454,44.052991
-111.161189,44.053249
-111.158118,44.053911
-111.154469,44.053933
-111.147611,44.054757
-111.14488,44.054414
-111.136192,44.054994
-111.133232,44.055659
-111.127157,44.055608
-111.125227,44.055223
-111.121852,44.055629
-111.109488,44.055564
-111.107153,44.054988
-111.101822,44.054487
-111.091307,44.055255
-111.085279,44.054553
-111.083445,44.054659
-111.075879,44.056803
-111.067476,44.056701
-111.056842,44.057142
-111.050812,44.058918
-111.035464,44.062122
-111.029446,44.067117
-111.023583,44.067613
-111.018837,44.070881
-111.012732,44.072266
-111.007305,44.071168
-110.999071,44.070744
-110.994574,44.070902
-110.989864,44.073067
-110.986115,44.077766
-110.984363,44.078349
-110.978371,44.082824
-110.976123,44.088402
-110.975071,44.08876
-110.97186,44.087624
-110.968513,44.089501
-110.966369,44.08931
-110.965342,44.08988
-110.962599,44.093885
-110.96024,44.095338
-110.9583,44.097972
-110.954626,44.09924
-110.953532,44.102453
-110.946984,44.105538
-110.945333,44.105923
-110.938559,44.109658
-110.935964,44.109947
-110.934214,44.113388
-110.929705,44.115507
-110.928699,44.115356
-110.928236,44.116131
-110.926402,44.116464
-110.924235,44.115874
-110.92133,44.11694
-110.914309,44.117742
-110.911541,44.11733
-110.902926,44.119138
-110.895978,44.119902
-110.892332,44.119347
-110.89076,44.118654
-110.888455,44.119475
-110.887197,44.122226
-110.890409,44.124484
-110.890248,44.125157
-110.887887,44.126895
-110.88763,44.129209
-110.885892,44.130281
-110.883252,44.13096
-110.882985,44.13141
-110.880596,44.132164
-110.874799,44.131837
-110.871138,44.13074
-110.867835,44.130754
-110.861667,44.132469
-110.859664,44.132497
-110.853657,44.131195
-110.851331,44.129678
-110.845598,44.128249
-110.844804,44.127351
-110.83586,44.125027
-110.832623,44.125524
-110.831434,44.126279
-110.828139,44.12714
-110.825648,44.127109
-110.823176,44.129003
-110.820008,44.129716
-110.817095,44.131919
-110.812555,44.131196
-110.806207,44.132056
-110.798884,44.131638
-110.796264,44.130271
-110.790611,44.128281
-110.785808,44.124868
-110.782612,44.12361
-110.781205,44.121228
-110.775967,44.116558
-110.774218,44.11558
-110.772261,44.113403
-110.773376,44.112529
-110.77128,44.10986
-110.770775,44.107155
-110.769227,44.106405
-110.768214,44.105309
-110.765178,44.103558
-110.763306,44.101441
-110.761369,44.100726
-110.758284,44.102582
-110.756781,44.102356
-110.754969,44.101307
-110.749776,44.102578
-110.748053,44.10212
-110.745758,44.103277
-110.742066,44.103186
-110.739625,44.101671
-110.739324,44.100743
-110.735449,44.097797
-110.732801,44.09468
-110.731717,44.092598
-110.73195,44.091942
-110.729784,44.089962
-110.728067,44.090119
-110.727209,44.0896
-110.724478,44.090048
-110.720614,44.089817
-110.719603,44.089178
-110.718879,44.087823
-110.717668,44.087464
-110.716894,44.088025
-110.715852,44.088031
-110.711357,44.085956
-110.708392,44.085613
