Long,Lat
-112.882156,47.04912
-112.878839,47.048408
-112.876189,47.048992
-112.868385,47.048259
-112.86487,47.046604
-112.858348,47.045783
-112.856317,47.046368
-112.857853,47.048598
-112.858369,47.050924
-112.860689,47.053063
-112.860896,47.053969
-112.85919,47.052462
-112.85681,47.051217
-112.854809,47.047724
-112.852334,47.045597
-112.850048,47.044855
-112.848318,47.045094
-112.839568,47.043968
-112.837731,47.04171
-112.834596,47.04014
-112.83173,47.038035
-112.82899,47.036759
-112.827443,47.035273
-112.827703,47.034802
-112.830345,47.034117
-112.832221,47.034486
-112.832615,47.032243
-112.831729,47.031546
-112.831532,47.02952
-112.833796,47.024828
-112.833406,47.024694
-112.832317,47.026113
-112.830189,47.03146
-112.828815,47.032108
-112.826644,47.032359
-112.824616,47.033684
-112.820981,47.037676
-112.815826,47.040139
-112.815573,47.040785
-112.813848,47.040821
-112.812077,47.041661
-112.811304,47.041527
-112.811208,47.039841
-112.812379,47.038405
